ROW,TREE #,DBH,HT,HTLC,DIST from Tree 1,Dist from Tree 1 Ft,Tree,CuFT,CuMe,status
19,15,,0.0,,936.0,78.0,1095,0.0,0.0,Dead
19,16,,0.0,,,0.0,1096,0.0,0.0,Dead
19,17,7.4,56.80678,,,0.0,1097,7.623049469264002,0.21586036721125487,Alive
19,18,11.7,66.09134,,,0.0,1098,21.751929607588,0.6159450403121479,Alive
19,19,,0.0,,,0.0,1099,0.0,0.0,Dead
19,20,10.4,64.0,47.0,,0.0,1100,16.694421200000004,0.4727325862361601,Alive
19,21,11.1,64.94012000000001,,,0.0,1101,19.262517800776003,0.5454528640610139,Alive
19,22,10.6,63.94502,,,0.0,1102,17.319462624336,0.4904317592407977,Alive
19,23,10.0,62.708,,,0.0,1103,15.143994000000001,0.4288294492992,Alive
19,24,8.0,58.2466,,,0.0,1104,9.091612112000002,0.25744536185308164,Alive
19,25,9.5,61.6414,,,0.0,1105,13.459754513,0.3811371765937184,Alive
19,26,6.9,55.57118,,,0.0,1106,6.516360433924001,0.18452247513533915,Alive
19,27,8.6,59.63962,,,0.0,1107,10.717542182576,0.3034864984755681,Alive
19,28,9.4,61.42418,,,0.0,1108,13.136798496624003,0.37199209566920255,Alive
19,29,8.9,60.31858,,,0.0,1109,11.590736637884003,0.32821257122763375,Alive
19,30,9.0,63.0,51.0,2016.0,168.0,1110,12.36463,0.350126754784,Alive
19,31,5.4,51.66938,,,0.0,1111,3.805386307504001,0.1077563629923293,Alive
19,32,10.1,62.91742000000001,,,0.0,1112,15.494820313796001,0.4387637278616986,Alive
19,33,5.1,50.85392,,,0.0,1113,3.3675408928960002,0.09535798195595746,Alive
19,34,5.4,51.66938,,,0.0,1114,3.805386307504001,0.1077563629923293,Alive
19,35,9.4,61.42418,,,0.0,1115,13.136798496624003,0.37199209566920255,Alive
19,36,7.9,58.00988,,,0.0,1116,8.836033933704002,0.25020820569390945,Alive
19,37,10.7,64.14664,,,0.0,1117,17.698564176368,0.5011667020693773,Alive
19,38,9.3,61.20566,,,0.0,1118,12.818442529492003,0.3629772734191192,Alive
19,39,9.9,62.49728,,,0.0,1119,14.797843022464003,0.41902756129850866,Alive
19,40,6.9,50.0,37.0,,0.0,1120,5.885080000000001,0.16664663334400004,Alive
19,41,10.7,64.14664,,,0.0,1121,17.698564176368,0.5011667020693773,Alive
19,42,10.3,63.33236,,,0.0,1122,16.210543572312005,0.4590307202284446,Alive
19,43,,0.0,,,0.0,1123,0.0,0.0,Dead
19,44,6.1,53.52662,,,0.0,1124,4.959796761876,0.14044557294669033,Alive
19,45,10.1,62.91742000000001,,2556.0,213.0,1125,15.494820313796001,0.4387637278616986,Alive
19,46,9.1,60.76472,,,0.0,1126,12.195474982415998,0.3453368259820773,Alive
19,47,9.1,60.76472,,,0.0,1127,12.195474982415998,0.3453368259820773,Alive
19,48,9.3,61.20566,,,0.0,1128,12.818442529492003,0.3629772734191192,Alive
19,49,,0.0,,,0.0,1129,0.0,0.0,Dead
19,50,10.7,57.0,46.0,,0.0,1130,15.751203399999998,0.44602367643711993,Alive
19,51,4.4,48.90568,,,0.0,1131,2.4729072362240005,0.07002481962670777,Alive
19,52,10.3,63.33236,,,0.0,1132,16.210543572312005,0.4590307202284446,Alive
19,53,5.8,52.73846,,,0.0,1133,4.4418998706720005,0.1257803902578449,Alive
19,54,6.9,55.57118,,,0.0,1134,6.516360433924001,0.18452247513533915,Alive
19,55,7.7,57.53254,,,0.0,1135,8.337918225908002,0.2361031628193917,Alive
19,56,,0.0,,,0.0,1136,0.0,0.0,Dead
19,57,10.2,63.12554,,,0.0,1137,15.850333212208001,0.44883071550345155,Alive
19,58,4.1,48.05122,,,0.0,1138,2.141913599516,0.06065213901477467,Alive
19,59,7.7,57.53254,,,0.0,1139,8.337918225908002,0.2361031628193917,Alive
19,60,6.9,55.0,43.0,3393.0,282.75,1140,6.451639000000001,0.18268977123520003,Alive
20,1,8.3,58.94896,,,0.0,1141,9.884655373472004,0.27990180927953207,Alive
20,2,6.4,54.30308,,,0.0,1142,5.513214893184002,0.15611660348731274,Alive
20,3,9.5,61.6414,,,0.0,1143,13.459754513,0.3811371765937184,Alive
20,4,8.4,59.18048,,,0.0,1144,10.157833711744003,0.2876373456487126,Alive
20,5,9.0,60.5423,,,0.0,1145,11.890834594000001,0.33671038503137923,Alive
20,6,10.6,63.94502,,,0.0,1146,17.319462624336,0.4904317592407977,Alive
20,7,5.4,51.66938,,,0.0,1147,3.805386307504001,0.1077563629923293,Alive
20,8,6.0,53.2652,,,0.0,1148,4.783252336,0.13544639974804482,Alive
20,9,9.4,61.42418,,,0.0,1149,13.136798496624003,0.37199209566920255,Alive
20,10,6.9,53.0,45.0,,0.0,1150,6.225015400000001,0.17627251607872002,Alive
20,11,9.1,60.76472,,,0.0,1151,12.195474982415998,0.3453368259820773,Alive
20,12,8.9,60.31858,,,0.0,1152,11.590736637884003,0.32821257122763375,Alive
20,13,9.0,60.5423,,,0.0,1153,11.890834594000001,0.33671038503137923,Alive
20,14,7.1,56.069320000000005,,,0.0,1154,6.946451522456002,0.1967012784710821,Alive
20,15,7.1,56.069320000000005,,832.0,69.33333333333333,1155,6.946451522456002,0.1967012784710821,Alive
20,16,11.2,65.13524000000001,,,0.0,1156,19.665433523328,0.5568621479933743,Alive
20,17,,0.0,,,0.0,1157,0.0,0.0,Dead
20,18,7.3,56.562259999999995,,,0.0,1158,7.393292748252,0.2093543920937022,Alive
20,19,12.2,67.01494,,,0.0,1159,23.958808733648,0.6784367951489636,Alive
20,20,,0.0,,,0.0,1160,0.0,0.0,Dead
20,21,9.1,60.76472,,,0.0,1161,12.195474982415998,0.3453368259820773,Alive
20,22,8.8,60.09356,,,0.0,1162,11.295165781632003,0.3198429504053171,Alive
20,23,,0.0,,,0.0,1163,0.0,0.0,Dead
20,24,,0.0,,,0.0,1164,0.0,0.0,Dead
20,25,12.7,67.90603999999999,,,0.0,1165,26.286595156007998,0.7443522577136472,Alive
20,26,,0.0,,,0.0,1166,0.0,0.0,Dead
20,27,,0.0,,,0.0,1167,0.0,0.0,Dead
20,28,10.0,62.708,,,0.0,1168,15.143994000000001,0.4288294492992,Alive
20,29,8.1,58.48202,,,0.0,1169,9.351562690636001,0.2648063303982015,Alive
20,30,8.4,56.0,41.0,1732.0,144.33333333333334,1170,9.623726800000002,0.27251314705024005,Alive
20,31,,0.0,,,0.0,1171,0.0,0.0,Dead
20,32,8.3,58.94896,,,0.0,1172,9.884655373472004,0.27990180927953207,Alive
20,33,10.2,63.12554,,,0.0,1173,15.850333212208001,0.44883071550345155,Alive
20,34,6.0,53.2652,,,0.0,1174,4.783252336,0.13544639974804482,Alive
20,35,6.8,55.32016,,,0.0,1175,6.307539992192001,0.17860934845090246,Alive
20,36,8.3,58.94896,,,0.0,1176,9.884655373472004,0.27990180927953207,Alive
20,37,11.6,65.90272,,,0.0,1177,21.325020607616,0.6038563435417408,Alive
20,38,7.8,57.77186,,,0.0,1178,8.584809110512,0.24309432262054617,Alive
20,39,,0.0,,,0.0,1179,0.0,0.0,Dead
20,40,9.2,66.0,43.0,,0.0,1180,13.5147412,0.38269422361216,Alive
20,41,4.5,49.1879,,,0.0,1181,2.5901008405,0.0733433674802704,Alive
20,42,8.4,59.18048,,,0.0,1182,10.157833711744003,0.2876373456487126,Alive
20,43,7.1,56.069320000000005,,,0.0,1183,6.946451522456002,0.1967012784710821,Alive
20,44,8.6,59.63962,,,0.0,1184,10.717542182576,0.3034864984755681,Alive
20,45,9.2,60.98584,,2584.0,215.33333333333334,1185,12.504672764288,0.3540923177317904,Alive
20,46,4.9,50.30378,,,0.0,1186,3.094039143564001,0.0876132876204731,Alive
20,47,5.5,51.9386,,,0.0,1187,3.9588095070000002,0.1121008170478176,Alive
20,48,3.3,45.71546,,,0.0,1188,1.4043524353719998,0.03976676704194185,Alive
20,49,9.8,62.28526,,,0.0,1189,14.456355761552004,0.4093577348287158,Alive
20,50,3.7,31.0,26.0,,0.0,1190,1.2295382000000001,0.03481658730176,Alive
20,51,3.0,44.8181,,,0.0,1191,1.179493702,0.0333994872607936,Alive
20,52,10.7,64.14664,,,0.0,1192,17.698564176368,0.5011667020693773,Alive
20,53,8.2,58.71614,,,0.0,1193,9.615904343568001,0.27229164011594637,Alive
20,54,10.2,63.12554,,,0.0,1194,15.850333212208001,0.44883071550345155,Alive
20,55,10.8,64.34696,,,0.0,1195,18.082412006272,0.512036044299203,Alive
20,56,,0.0,,,0.0,1196,0.0,0.0,Dead
20,57,8.1,58.48202,,,0.0,1197,9.351562690636001,0.2648063303982015,Alive
20,58,8.8,60.09356,,,0.0,1198,11.295165781632003,0.3198429504053171,Alive
20,59,11.1,64.94012000000001,,,0.0,1199,19.262517800776003,0.5454528640610139,Alive
20,60,,0.0,,3346.0,278.8333333333333,1200,0.0,0.0,Dead
21,1,10.2,63.12554,,,0.0,1201,15.850333212208001,0.44883071550345155,Alive
21,2,8.3,58.94896,,,0.0,1202,9.884655373472004,0.27990180927953207,Alive
21,3,9.3,61.20566,,,0.0,1203,12.818442529492003,0.3629772734191192,Alive
21,4,9.7,62.07194,,,0.0,1204,14.119520226348,0.39981963034545104,Alive
21,5,9.9,62.49728,,,0.0,1205,14.797843022464003,0.41902756129850866,Alive
21,6,6.8,55.32016,,,0.0,1206,6.307539992192001,0.17860934845090246,Alive
21,7,10.0,62.708,,,0.0,1207,15.143994000000001,0.4288294492992,Alive
21,8,,0.0,,,0.0,1208,0.0,0.0,Dead
21,9,7.3,56.562259999999995,,,0.0,1209,7.393292748252,0.2093543920937022,Alive
21,10,10.5,69.0,52.0,,0.0,1210,18.324745000000004,0.5188981392160001,Alive
21,11,8.3,58.94896,,,0.0,1211,9.884655373472004,0.27990180927953207,Alive
21,12,,0.0,,,0.0,1212,0.0,0.0,Dead
21,13,10.2,63.12554,,,0.0,1213,15.850333212208001,0.44883071550345155,Alive
21,14,7.8,57.77186,,,0.0,1214,8.584809110512,0.24309432262054617,Alive
21,15,,0.0,,840.0,70.0,1215,0.0,0.0,Dead
21,16,8.0,58.2466,,,0.0,1216,9.091612112000002,0.25744536185308164,Alive
21,17,6.6,54.814220000000006,,,0.0,1217,5.9022336672160005,0.16713237030782205,Alive
21,18,4.0,47.7638,,,0.0,1218,2.0383355040000004,0.05771913879966721,Alive
21,19,14.4,70.69268,,,0.0,1219,35.107515217024,0.9941324868974253,Alive
21,20,8.1,63.0,41.0,,0.0,1220,10.057053400000001,0.28478356971712004,Alive
21,21,8.5,59.410700000000006,,,0.0,1221,10.435456918500003,0.2954987464697809,Alive
21,22,11.2,65.13524000000001,,,0.0,1222,19.665433523328,0.5568621479933743,Alive
21,23,,0.0,,,0.0,1223,0.0,0.0,Dead
21,24,10.6,63.94502,,,0.0,1224,17.319462624336,0.4904317592407977,Alive
21,25,,0.0,,,0.0,1225,0.0,0.0,Dead
21,26,4.4,48.90568,,,0.0,1226,2.4729072362240005,0.07002481962670777,Alive
21,27,6.7,55.06784,,,0.0,1227,6.102838903488001,0.17281286866228904,Alive
21,28,12.5,67.5535,,,0.0,1228,25.3409478125,0.7175745510170001,Alive
21,29,,0.0,,,0.0,1229,0.0,0.0,Dead
21,30,10.1,64.0,44.0,1668.0,139.0,1230,15.7576532,0.44620631413376,Alive
21,31,7.5,57.05,,,0.0,1231,7.857058750000001,0.22248676121200003,Alive
21,32,6.8,55.32016,,,0.0,1232,6.307539992192001,0.17860934845090246,Alive
21,33,7.3,56.562259999999995,,,0.0,1233,7.393292748252,0.2093543920937022,Alive
21,34,9.5,61.6414,,,0.0,1234,13.459754513,0.3811371765937184,Alive
21,35,8.1,58.48202,,,0.0,1235,9.351562690636001,0.2648063303982015,Alive
21,36,8.3,58.94896,,,0.0,1236,9.884655373472004,0.27990180927953207,Alive
21,37,10.3,63.33236,,,0.0,1237,16.210543572312005,0.4590307202284446,Alive
21,38,8.2,58.71614,,,0.0,1238,9.615904343568001,0.27229164011594637,Alive
21,39,8.2,58.71614,,,0.0,1239,9.615904343568001,0.27229164011594637,Alive
21,40,,0.0,,,0.0,1240,0.0,0.0,Dead
21,41,9.1,60.76472,,,0.0,1241,12.195474982415998,0.3453368259820773,Alive
21,42,8.1,58.48202,,,0.0,1242,9.351562690636001,0.2648063303982015,Alive
21,43,9.7,62.07194,,,0.0,1243,14.119520226348,0.39981963034545104,Alive
21,44,6.4,54.30308,,,0.0,1244,5.513214893184002,0.15611660348731274,Alive
21,45,9.3,61.20566,,2587.0,215.58333333333334,1245,12.818442529492003,0.3629772734191192,Alive
21,46,8.6,59.63962,,,0.0,1246,10.717542182576,0.3034864984755681,Alive
21,47,6.3,54.045559999999995,,,0.0,1247,5.324752497832,0.15077995153060916,Alive
21,48,8.3,58.94896,,,0.0,1248,9.884655373472004,0.27990180927953207,Alive
21,49,4.8,50.02676,,,0.0,1249,2.962717389952,0.08389467578779279,Alive
21,50,7.9,55.0,41.0,,0.0,1250,8.388959000000002,0.23754847421120004,Alive
21,51,10.0,62.708,,,0.0,1251,15.143994000000001,0.4288294492992,Alive
21,52,10.0,62.708,,,0.0,1252,15.143994000000001,0.4288294492992,Alive
21,53,8.7,59.867239999999995,,,0.0,1253,11.004106321527997,0.311601077885444,Alive
21,54,7.4,56.80678,,,0.0,1254,7.623049469264002,0.21586036721125487,Alive
21,55,8.6,59.63962,,,0.0,1255,10.717542182576,0.3034864984755681,Alive
21,56,9.0,60.5423,,,0.0,1256,11.890834594000001,0.33671038503137923,Alive
21,57,4.6,49.46882,,,0.0,1257,2.710779350256,0.0767605967053291,Alive
21,58,6.5,54.5593,,,0.0,1258,5.7057004115000005,0.1615671774123632,Alive
21,59,9.4,61.42418,,,0.0,1259,13.136798496624003,0.37199209566920255,Alive
21,60,,0.0,,3415.0,284.5833333333333,1260,0.0,0.0,Dead
22,1,8.1,58.48202,,,0.0,1261,9.351562690636001,0.2648063303982015,Alive
22,2,11.6,65.90272,,,0.0,1262,21.325020607616,0.6038563435417408,Alive
22,3,7.7,57.53254,,,0.0,1263,8.337918225908002,0.2361031628193917,Alive
22,4,7.9,58.00988,,,0.0,1264,8.836033933704002,0.25020820569390945,Alive
22,5,12.2,67.01494,,,0.0,1265,23.958808733648,0.6784367951489636,Alive
22,6,10.2,63.12554,,,0.0,1266,15.850333212208001,0.44883071550345155,Alive
22,7,11.2,65.13524000000001,,,0.0,1267,19.665433523328,0.5568621479933743,Alive
22,8,9.5,61.6414,,,0.0,1268,13.459754513,0.3811371765937184,Alive
22,9,9.8,62.28526,,,0.0,1269,14.456355761552004,0.4093577348287158,Alive
22,10,10.2,65.0,47.0,,0.0,1270,16.314478,0.46197381063040005,Alive
22,11,7.0,55.8209,,,0.0,1271,6.729323358,0.19055290366381442,Alive
22,12,11.0,64.74369999999999,,,0.0,1272,18.864380725999997,0.5341788961419967,Alive
22,13,5.2,51.12704,,,0.0,1273,3.5097808846080008,0.09938576335326783,Alive
22,14,,0.0,,,0.0,1274,0.0,0.0,Dead
22,15,7.3,56.562259999999995,,871.0,72.58333333333333,1275,7.393292748252,0.2093543920937022,Alive
22,16,9.4,61.42418,,,0.0,1276,13.136798496624003,0.37199209566920255,Alive
22,17,9.5,61.6414,,,0.0,1277,13.459754513,0.3811371765937184,Alive
22,18,11.1,64.94012000000001,,,0.0,1278,19.262517800776003,0.5454528640610139,Alive
22,19,7.7,57.53254,,,0.0,1279,8.337918225908002,0.2361031628193917,Alive
22,20,8.9,65.0,44.0,,0.0,1280,12.473277000000003,0.3532032901536001,Alive
22,21,,0.0,,,0.0,1281,0.0,0.0,Dead
22,22,10.2,63.12554,,,0.0,1282,15.850333212208001,0.44883071550345155,Alive
22,23,7.7,57.53254,,,0.0,1283,8.337918225908002,0.2361031628193917,Alive
22,24,10.0,62.708,,,0.0,1284,15.143994000000001,0.4288294492992,Alive
22,25,7.9,58.00988,,,0.0,1285,8.836033933704002,0.25020820569390945,Alive
22,26,10.5,63.74209999999999,,,0.0,1286,16.945098329500002,0.47983096037678563,Alive
22,27,6.7,55.06784,,,0.0,1287,6.102838903488001,0.17281286866228904,Alive
22,28,9.0,60.5423,,,0.0,1288,11.890834594000001,0.33671038503137923,Alive
22,29,10.0,62.708,,,0.0,1289,15.143994000000001,0.4288294492992,Alive
22,30,8.8,59.0,40.0,1903.0,158.58333333333334,1290,11.093614800000003,0.3141356715686401,Alive
22,31,,0.0,,,0.0,1291,0.0,0.0,Dead
22,32,9.4,61.42418,,,0.0,1292,13.136798496624003,0.37199209566920255,Alive
22,33,6.2,53.78674,,,0.0,1293,5.140288239728002,0.1455565140267299,Alive
22,34,7.0,55.8209,,,0.0,1294,6.729323358,0.19055290366381442,Alive
22,35,4.8,50.02676,,,0.0,1295,2.962717389952,0.08389467578779279,Alive
22,36,8.1,58.48202,,,0.0,1296,9.351562690636001,0.2648063303982015,Alive
22,37,7.1,56.069320000000005,,,0.0,1297,6.946451522456002,0.1967012784710821,Alive
22,38,7.4,56.80678,,,0.0,1298,7.623049469264002,0.21586036721125487,Alive
22,39,8.5,59.410700000000006,,,0.0,1299,10.435456918500003,0.2954987464697809,Alive
22,40,9.8,42.0,38.0,,0.0,1300,9.819648400000004,0.2780610198131201,Alive
22,41,9.1,60.76472,,,0.0,1301,12.195474982415998,0.3453368259820773,Alive
22,42,8.8,60.09356,,,0.0,1302,11.295165781632003,0.3198429504053171,Alive
22,43,9.1,60.76472,,,0.0,1303,12.195474982415998,0.3453368259820773,Alive
22,44,8.6,59.63962,,,0.0,1304,10.717542182576,0.3034864984755681,Alive
22,45,10.2,63.12554,,2839.0,236.58333333333334,1305,15.850333212208001,0.44883071550345155,Alive
22,46,10.6,63.94502,,,0.0,1306,17.319462624336,0.4904317592407977,Alive
22,47,4.0,47.7638,,,0.0,1307,2.0383355040000004,0.05771913879966721,Alive
22,48,5.9,53.002480000000006,,,0.0,1308,4.610628862544002,0.130558255374886,Alive
22,49,7.6,57.291920000000005,,,0.0,1309,8.095341492096,0.22923416596338403,Alive
22,50,6.5,53.0,40.0,,0.0,1310,5.548905,0.157127233104,Alive
22,51,7.8,57.77186,,,0.0,1311,8.584809110512,0.24309432262054617,Alive
22,52,6.6,54.814220000000006,,,0.0,1312,5.9022336672160005,0.16713237030782205,Alive
22,53,9.3,61.20566,,,0.0,1313,12.818442529492003,0.3629772734191192,Alive
22,54,7.0,55.8209,,,0.0,1314,6.729323358,0.19055290366381442,Alive
22,55,9.6,61.85732,,,0.0,1315,13.787324054656,0.390412897790883,Alive
22,56,8.4,59.18048,,,0.0,1316,10.157833711744003,0.2876373456487126,Alive
22,57,9.7,62.07194,,,0.0,1317,14.119520226348,0.39981963034545104,Alive
22,58,8.9,60.31858,,,0.0,1318,11.590736637884003,0.32821257122763375,Alive
22,59,8.6,59.63962,,,0.0,1319,10.717542182576,0.3034864984755681,Alive
22,60,7.6,52.0,41.0,3665.0,305.4166666666667,1320,7.3678676,0.20863443325568,Alive
23,1,8.5,59.410700000000006,,,0.0,1321,10.435456918500003,0.2954987464697809,Alive
23,2,9.8,62.28526,,,0.0,1322,14.456355761552004,0.4093577348287158,Alive
23,3,7.5,57.05,,,0.0,1323,7.857058750000001,0.22248676121200003,Alive
23,4,8.0,58.2466,,,0.0,1324,9.091612112000002,0.25744536185308164,Alive
23,5,10.3,63.33236,,,0.0,1325,16.210543572312005,0.4590307202284446,Alive
23,6,,0.0,,,0.0,1326,0.0,0.0,Dead
23,7,7.2,56.31644,,,0.0,1327,7.167767314048001,0.20296823347843443,Alive
23,8,6.0,53.2652,,,0.0,1328,4.783252336,0.13544639974804482,Alive
23,9,8.7,59.867239999999995,,,0.0,1329,11.004106321527997,0.311601077885444,Alive
23,10,10.2,56.0,42.0,,0.0,1330,14.0859412,0.39886877977216,Alive
23,11,6.6,54.814220000000006,,,0.0,1331,5.9022336672160005,0.16713237030782205,Alive
23,12,10.3,63.33236,,,0.0,1332,16.210543572312005,0.4590307202284446,Alive
23,13,10.0,62.708,,,0.0,1333,15.143994000000001,0.4288294492992,Alive
23,14,9.5,61.6414,,,0.0,1334,13.459754513,0.3811371765937184,Alive
23,15,7.7,57.53254,,960.0,80.0,1335,8.337918225908002,0.2361031628193917,Alive
23,16,7.5,57.05,,,0.0,1336,7.857058750000001,0.22248676121200003,Alive
23,17,8.3,58.94896,,,0.0,1337,9.884655373472004,0.27990180927953207,Alive
23,18,10.3,63.33236,,,0.0,1338,16.210543572312005,0.4590307202284446,Alive
23,19,9.0,60.5423,,,0.0,1339,11.890834594000001,0.33671038503137923,Alive
23,20,9.9,67.0,43.0,,0.0,1340,15.848164600000002,0.44876930734528003,Alive
23,21,9.4,61.42418,,,0.0,1341,13.136798496624003,0.37199209566920255,Alive
23,22,6.7,55.06784,,,0.0,1342,6.102838903488001,0.17281286866228904,Alive
23,23,6.9,55.57118,,,0.0,1343,6.516360433924001,0.18452247513533915,Alive
23,24,9.8,62.28526,,,0.0,1344,14.456355761552004,0.4093577348287158,Alive
23,25,9.1,60.76472,,,0.0,1345,12.195474982415998,0.3453368259820773,Alive
23,26,,0.0,,,0.0,1346,0.0,0.0,Dead
23,27,6.4,54.30308,,,0.0,1347,5.513214893184002,0.15611660348731274,Alive
23,28,10.9,64.54598,,,0.0,1348,18.471014763444,0.523040030853491,Alive
23,29,10.1,62.91742000000001,,,0.0,1349,15.494820313796001,0.4387637278616986,Alive
23,30,,0.0,,1728.0,144.0,1350,0.0,0.0,Dead
23,31,8.5,59.410700000000006,,,0.0,1351,10.435456918500003,0.2954987464697809,Alive
23,32,9.0,60.5423,,,0.0,1352,11.890834594000001,0.33671038503137923,Alive
23,33,7.5,57.05,,,0.0,1353,7.857058750000001,0.22248676121200003,Alive
23,34,6.8,55.32016,,,0.0,1354,6.307539992192001,0.17860934845090246,Alive
23,35,8.2,58.71614,,,0.0,1355,9.615904343568001,0.27229164011594637,Alive
23,36,8.8,60.09356,,,0.0,1356,11.295165781632003,0.3198429504053171,Alive
23,37,9.0,60.5423,,,0.0,1357,11.890834594000001,0.33671038503137923,Alive
23,38,,0.0,,,0.0,1358,0.0,0.0,Dead
23,39,5.8,52.73846,,,0.0,1359,4.4418998706720005,0.1257803902578449,Alive
23,40,,0.0,,,0.0,1360,0.0,0.0,Dead
23,41,8.4,59.18048,,,0.0,1361,10.157833711744003,0.2876373456487126,Alive
23,42,7.4,56.80678,,,0.0,1362,7.623049469264002,0.21586036721125487,Alive
23,43,6.5,54.5593,,,0.0,1363,5.7057004115000005,0.1615671774123632,Alive
23,44,7.0,55.8209,,,0.0,1364,6.729323358,0.19055290366381442,Alive
23,45,8.7,59.867239999999995,,2532.0,211.0,1365,11.004106321527997,0.311601077885444,Alive
23,46,6.9,55.57118,,,0.0,1366,6.516360433924001,0.18452247513533915,Alive
23,47,7.4,56.80678,,,0.0,1367,7.623049469264002,0.21586036721125487,Alive
23,48,10.6,63.94502,,,0.0,1368,17.319462624336,0.4904317592407977,Alive
23,49,6.8,55.32016,,,0.0,1369,6.307539992192001,0.17860934845090246,Alive
23,50,7.0,56.0,49.0,,0.0,1370,6.750210000000001,0.19114434652800003,Alive
23,51,8.3,58.94896,,,0.0,1371,9.884655373472004,0.27990180927953207,Alive
23,52,7.9,58.00988,,,0.0,1372,8.836033933704002,0.25020820569390945,Alive
23,53,10.7,64.14664,,,0.0,1373,17.698564176368,0.5011667020693773,Alive
23,54,,0.0,,,0.0,1374,0.0,0.0,Dead
23,55,9.4,61.42418,,,0.0,1375,13.136798496624003,0.37199209566920255,Alive
23,56,6.0,53.2652,,,0.0,1376,4.783252336,0.13544639974804482,Alive
23,57,8.9,60.31858,,,0.0,1377,11.590736637884003,0.32821257122763375,Alive
23,58,9.8,62.28526,,,0.0,1378,14.456355761552004,0.4093577348287158,Alive
23,59,10.0,62.708,,,0.0,1379,15.143994000000001,0.4288294492992,Alive
23,60,10.1,66.0,47.0,3408.0,284.0,1380,16.2432208,0.45995603474943997,Alive
24,1,6.5,54.5593,,,0.0,1381,5.7057004115000005,0.1615671774123632,Alive
24,2,10.8,64.34696,,,0.0,1382,18.082412006272,0.512036044299203,Alive
24,3,7.0,55.8209,,,0.0,1383,6.729323358,0.19055290366381442,Alive
24,4,,0.0,,,0.0,1384,0.0,0.0,Dead
24,5,8.6,59.63962,,,0.0,1385,10.717542182576,0.3034864984755681,Alive
24,6,10.9,64.54598,,,0.0,1386,18.471014763444,0.523040030853491,Alive
24,7,4.4,48.90568,,,0.0,1387,2.4729072362240005,0.07002481962670777,Alive
24,8,,0.0,,,0.0,1388,0.0,0.0,Dead
24,9,8.3,58.94896,,,0.0,1389,9.884655373472004,0.27990180927953207,Alive
24,10,8.9,57.0,42.0,,0.0,1390,10.965118600000002,0.31049707037248003,Alive
24,11,8.2,58.71614,,,0.0,1391,9.615904343568001,0.27229164011594637,Alive
24,12,9.5,61.6414,,,0.0,1392,13.459754513,0.3811371765937184,Alive
24,13,6.4,54.30308,,,0.0,1393,5.513214893184002,0.15611660348731274,Alive
24,14,11.4,65.52158,,,0.0,1394,20.485629197584004,0.5800874648621467,Alive
24,15,,0.0,,852.0,71.0,1395,0.0,0.0,Dead
24,16,7.7,57.53254,,,0.0,1396,8.337918225908002,0.2361031628193917,Alive
24,17,7.7,57.53254,,,0.0,1397,8.337918225908002,0.2361031628193917,Alive
24,18,8.9,60.31858,,,0.0,1398,11.590736637884003,0.32821257122763375,Alive
24,19,,0.0,,,0.0,1399,0.0,0.0,Dead
24,20,8.7,65.0,42.0,,0.0,1400,11.928733,0.33778354661439997,Alive
24,21,7.4,56.80678,,,0.0,1401,7.623049469264002,0.21586036721125487,Alive
24,22,10.7,64.14664,,,0.0,1402,17.698564176368,0.5011667020693773,Alive
24,23,11.0,64.74369999999999,,,0.0,1403,18.864380725999997,0.5341788961419967,Alive
24,24,8.1,58.48202,,,0.0,1404,9.351562690636001,0.2648063303982015,Alive
