Row,Tree,pre_DBH,pre_HT,pre_stem_vol,pre_stem_vol_m3,status,DBH,HT
60,52,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
60,53,5.4,44.58,3.313,0.094,Alive,5.4,44.57986
60,54,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
60,55,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
60,56,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
60,57,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
60,58,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
60,59,5.4,44.58,3.313,0.094,Alive,5.4,44.57986
60,60,7.6,53.0,7.505,0.213,Alive,7.6,53.0
61,1,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
61,2,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
61,3,0.7,34.823,0.26,0.007,Alive,0.7,34.82313
61,4,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
61,5,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
61,6,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
61,7,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
61,8,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
61,9,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
61,10,4.1,46.0,2.06,0.058,Alive,4.1,46.0
61,11,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
61,12,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
61,13,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
61,14,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
61,15,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
61,16,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
61,17,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
61,18,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
61,19,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
61,20,8.3,54.0,9.073,0.257,Alive,8.3,54.0
61,21,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
61,22,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
61,23,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
61,24,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
61,25,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
61,26,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
61,27,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
61,28,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
61,29,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
61,30,9.9,59.0,13.982,0.396,Alive,9.9,59.0
61,31,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
61,32,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
61,33,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
61,34,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
61,35,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
61,36,4.6,42.919,2.381,0.067,Alive,4.6,42.91914
61,37,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
61,38,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
61,39,5.4,44.58,3.313,0.094,Alive,5.4,44.57986
61,40,7.2,45.0,5.772,0.163,Alive,7.2,45.0
61,41,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
61,42,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
61,43,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
61,44,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
61,45,4.6,42.919,2.381,0.067,Alive,4.6,42.91914
61,46,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
61,47,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
61,48,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
61,49,2.8,39.183,0.951,0.027,Alive,2.8,39.18252
61,50,7.4,53.0,7.127,0.202,Alive,7.4,53.0
61,51,5.1,43.957,2.941,0.083,Alive,5.1,43.957089999999994
61,52,3.4,40.428,1.332,0.038,Alive,3.4,40.428059999999995
61,53,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
61,54,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
61,55,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
61,56,10.7,55.582,15.365,0.435,Alive,10.7,55.58212999999999
61,57,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
61,58,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
61,59,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
61,60,10.3,56.0,14.359,0.407,Alive,10.3,56.0
62,1,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
62,2,5.7,45.203,3.715,0.105,Alive,5.7,45.20263
62,3,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
62,4,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
62,5,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
62,6,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
62,7,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
62,8,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
62,9,3.0,39.598,1.068,0.03,Alive,3.0,39.5977
62,10,9.0,57.0,11.208,0.317,Alive,9.0,57.0
62,11,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
62,12,5.1,43.957,2.941,0.083,Alive,5.1,43.957089999999994
62,13,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
62,14,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
62,15,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
62,16,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
62,17,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
62,18,6.1,46.033,4.296,0.122,Alive,6.1,46.03299
62,19,3.5,40.636,1.404,0.04,Alive,3.5,40.63565
62,20,6.6,54.0,5.818,0.165,Alive,6.6,54.0
62,21,5.7,45.203,3.715,0.105,Alive,5.7,45.20263
62,22,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
62,23,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
62,24,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
62,25,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
62,26,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
62,27,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
62,28,5.7,45.203,3.715,0.105,Alive,5.7,45.20263
62,29,10.8,55.79,15.707,0.445,Alive,10.8,55.78972
62,30,8.5,54.0,9.505,0.269,Alive,8.5,54.0
62,31,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
62,32,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
62,33,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
62,34,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
62,35,2.6,38.767,0.843,0.024,Alive,2.6,38.76734
62,36,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
62,37,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
62,38,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
62,39,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
62,40,6.3,46.0,4.565,0.129,Alive,6.3,46.0
62,41,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
62,42,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
62,43,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
62,44,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
62,45,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
62,46,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
62,47,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
62,48,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
62,49,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
62,50,7.1,47.0,5.858,0.166,Alive,7.1,47.0
62,51,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
62,52,3.5,40.636,1.404,0.04,Alive,3.5,40.63565
62,53,3.7,41.051,1.557,0.044,Alive,3.7,41.05083
62,54,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
62,55,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
62,56,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
62,57,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
62,58,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
62,59,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
62,60,6.7,49.0,5.455,0.154,Alive,6.7,49.0
63,1,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
63,2,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
63,3,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
63,4,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
63,5,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
63,6,11.2,56.62,17.123,0.485,Alive,11.2,56.620079999999994
63,7,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
63,8,3.7,41.051,1.557,0.044,Alive,3.7,41.05083
63,9,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
63,10,6.0,53.0,4.761,0.135,Alive,6.0,53.0
63,11,2.8,39.183,0.951,0.027,Alive,2.8,39.18252
63,12,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
63,13,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
63,14,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
63,15,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
63,16,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
63,17,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
63,18,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
63,19,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
63,20,7.5,58.0,7.984,0.226,Alive,7.5,58.0
63,21,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
63,22,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
63,23,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
63,24,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
63,25,4.9,43.542,2.708,0.077,Alive,4.9,43.54191
63,26,6.1,46.033,4.296,0.122,Alive,6.1,46.03299
63,27,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
63,28,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
63,29,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
63,30,6.7,48.0,5.348,0.151,Alive,6.7,48.0
63,31,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
63,32,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
63,33,5.0,43.75,2.823,0.08,Alive,5.0,43.7495
63,34,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
63,35,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
63,36,10.1,54.337,13.412,0.38,Alive,10.1,54.336589999999994
63,37,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
63,38,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
63,39,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
63,40,6.4,47.0,4.801,0.136,Alive,6.4,47.0
63,41,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
63,42,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
63,43,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
63,44,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
63,45,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
63,46,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
63,47,11.5,57.243,18.237,0.516,Alive,11.5,57.24285
63,48,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
63,49,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
63,50,7.1,51.0,6.338,0.179,Alive,7.1,51.0
63,51,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
63,52,3.6,40.843,1.479,0.042,Alive,3.6,40.843239999999994
63,53,3.7,41.051,1.557,0.044,Alive,3.7,41.05083
63,54,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
63,55,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
63,56,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
63,57,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
63,58,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
63,59,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
63,60,6.7,48.0,5.348,0.151,Alive,6.7,48.0
64,1,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
64,2,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
64,3,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
64,4,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
64,5,6.0,45.825,4.146,0.117,Alive,6.0,45.825399999999995
64,6,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
64,7,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
64,8,0.0,33.37,0.219,0.006,Alive,0.0,33.37
64,9,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
64,10,7.4,53.0,7.127,0.202,Alive,7.4,53.0
64,11,3.6,40.843,1.479,0.042,Alive,3.6,40.843239999999994
64,12,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
64,13,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
64,14,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
64,15,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
64,16,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
64,17,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
64,18,6.6,47.071,5.099,0.144,Alive,6.6,47.07093999999999
64,19,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
64,20,3.3,34.0,1.101,0.031,Alive,3.3,34.0
64,21,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
64,22,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
64,23,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
64,24,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
64,25,3.9,41.466,1.721,0.049,Alive,3.9,41.46601
64,26,4.6,42.919,2.381,0.067,Alive,4.6,42.91914
64,27,3.0,39.598,1.068,0.03,Alive,3.0,39.5977
64,28,3.5,40.636,1.404,0.04,Alive,3.5,40.63565
64,29,5.0,43.75,2.823,0.08,Alive,5.0,43.7495
64,30,5.4,47.0,3.481,0.099,Alive,5.4,47.0
64,31,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
64,32,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
64,33,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
64,34,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
64,35,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
64,36,3.2,40.013,1.195,0.034,Alive,3.2,40.01288
64,37,4.0,41.674,1.806,0.051,Alive,4.0,41.67359999999999
64,38,10.3,54.752,14.044,0.398,Alive,10.3,54.75176999999999
64,39,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
64,40,5.6,51.0,4.026,0.114,Alive,5.6,51.0
64,41,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
64,42,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
64,43,4.9,43.542,2.708,0.077,Alive,4.9,43.54191
64,44,4.1,41.881,1.895,0.054,Alive,4.1,41.88119
64,45,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
64,46,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
64,47,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
64,48,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
64,49,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
64,50,7.6,52.0,7.368,0.209,Alive,7.6,52.0
64,51,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
64,52,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
64,53,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
64,54,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
64,55,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
64,56,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
64,57,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
64,58,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
64,59,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
64,60,7.0,53.0,6.4,0.181,Alive,7.0,53.0
65,1,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
65,2,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
65,3,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
65,4,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
65,5,10.2,54.544,13.725,0.389,Alive,10.2,54.54418
65,6,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
65,7,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
65,8,5.4,44.58,3.313,0.094,Alive,5.4,44.57986
65,9,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
65,10,7.4,54.0,7.257,0.206,Alive,7.4,54.0
65,11,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
65,12,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
65,13,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
65,14,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
65,15,11.0,56.205,16.405,0.465,Alive,11.0,56.204899999999995
65,16,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
65,17,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
65,18,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
65,19,3.9,41.466,1.721,0.049,Alive,3.9,41.46601
65,20,7.0,53.0,6.4,0.181,Alive,7.0,53.0
65,21,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
65,22,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
65,23,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
65,24,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
65,25,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
65,26,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
65,27,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
65,28,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
65,29,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
65,30,6.0,52.0,4.675,0.132,Alive,6.0,52.0
65,31,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
65,32,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
65,33,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
65,34,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
65,35,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
65,36,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
65,37,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
65,38,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
65,39,4.6,42.919,2.381,0.067,Alive,4.6,42.91914
65,40,8.5,56.0,9.849,0.279,Alive,8.5,56.0
65,41,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
65,42,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
65,43,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
65,44,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
65,45,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
65,46,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
65,47,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
65,48,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
65,49,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
65,50,8.7,55.0,10.127,0.287,Alive,8.7,55.0
65,51,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
65,52,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
65,53,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
65,54,0.0,33.37,0.219,0.006,Alive,0.0,33.37
65,55,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
65,56,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
65,57,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
65,58,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
65,59,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
65,60,9.0,54.0,10.63,0.301,Alive,9.0,54.0
66,1,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
66,2,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
66,3,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
66,4,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
66,5,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
66,6,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
66,7,10.3,54.752,14.044,0.398,Alive,10.3,54.75176999999999
66,8,10.8,55.79,15.707,0.445,Alive,10.8,55.78972
66,9,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
66,10,8.9,60.0,11.531,0.327,Alive,8.9,60.0
66,11,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
66,12,5.7,45.203,3.715,0.105,Alive,5.7,45.20263
66,13,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
66,14,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
66,15,3.8,41.258,1.637,0.046,Alive,3.8,41.258419999999994
66,16,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
66,17,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
66,18,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
66,19,3.2,40.013,1.195,0.034,Alive,3.2,40.01288
66,20,7.6,53.0,7.505,0.213,Alive,7.6,53.0
66,21,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
66,22,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
66,23,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
66,24,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
66,25,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
66,26,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
66,27,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
66,28,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
66,29,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
66,30,7.4,54.0,7.257,0.206,Alive,7.4,54.0
66,31,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
66,32,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
66,33,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
66,34,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
66,35,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
66,36,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
66,37,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
66,38,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
66,39,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
66,40,7.7,56.0,8.122,0.23,Alive,7.7,56.0
66,41,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
66,42,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
66,43,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
66,44,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
66,45,5.1,43.957,2.941,0.083,Alive,5.1,43.957089999999994
66,46,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
66,47,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
66,48,10.4,54.959,14.367,0.407,Alive,10.4,54.95936
66,49,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
66,50,9.4,50.0,10.734,0.304,Alive,9.4,50.0
66,51,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
66,52,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
66,53,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
66,54,3.9,41.466,1.721,0.049,Alive,3.9,41.46601
66,55,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
66,56,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
66,57,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
66,58,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
66,59,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
66,60,8.7,60.0,11.028,0.312,Alive,8.7,60.0
67,1,5.4,44.58,3.313,0.094,Alive,5.4,44.57986
67,2,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
67,3,8.700000000000001,51.43,9.484,0.269,Alive,8.700000000000001,51.43033
67,4,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
67,5,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
67,6,10.9,55.997,16.054,0.455,Alive,10.9,55.99731
67,7,8.200000000000001,50.392,8.284,0.235,Alive,8.200000000000001,50.39238
67,8,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
67,9,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
67,10,7.1000000000000005,57.0,7.058,0.2,Alive,7.1000000000000005,57.0
67,11,10.9,55.997,16.054,0.455,Alive,10.9,55.99731
67,12,7.800000000000001,49.562,7.396,0.209,Alive,7.800000000000001,49.56202
67,13,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
67,14,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
67,15,6.800000000000001,47.486,5.445,0.154,Alive,6.800000000000001,47.48612
67,16,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
67,17,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
67,18,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
67,19,9.7,53.506,12.201,0.346,Alive,9.7,53.50623
67,20,7.4,54.0,7.257,0.206,Alive,7.4,54.0
67,21,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
67,22,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
67,23,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
67,24,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
67,25,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
67,26,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
67,27,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
67,28,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
67,29,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
67,30,7.7,47.0,6.852,0.194,Alive,7.7,47.0
67,31,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
67,32,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
67,33,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
67,34,9.6,53.299,11.91,0.337,Alive,9.6,53.29864
67,35,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
67,36,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
67,37,7.800000000000001,49.562,7.396,0.209,Alive,7.800000000000001,49.56202
67,38,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
67,39,5.6000000000000005,44.995,3.578,0.101,Alive,5.6000000000000005,44.99504
